STATETIME,NO,NOuGM3,NOX,NOXuGM3,NO2,NO2uGM3,DateTime,UnixTime
"01/05/2012  18:00:00 ",5.65,7.06,17.24,32.94,11.00,21.01,"2012/05/01 18:00",1335895200
"01/05/2012  18:15:00 ",3.52,4.40,12.13,23.17,8.00,15.28,"2012/05/01 18:15",1335896100
"01/05/2012  18:30:00 ",1.03,1.28,8.94,17.08,8.00,15.28,"2012/05/01 18:30",1335897000
"01/05/2012  18:45:00 ",2.15,2.69,10.16,19.41,8.00,15.28,"2012/05/01 18:45",1335897900
"01/05/2012  19:00:00 ",0.51,0.64,7.48,14.29,6.00,11.46,"2012/05/01 19:00",1335898800
"01/05/2012  19:15:00 ",5.55,6.94,18.21,34.77,12.00,22.92,"2012/05/01 19:15",1335899700
"01/05/2012  19:30:00 ",3.01,3.76,12.51,23.89,10.00,19.10,"2012/05/01 19:30",1335900600
"01/05/2012  19:45:00 ",1.95,2.44,8.84,16.88,7.00,13.37,"2012/05/01 19:45",1335901500
"01/05/2012  20:00:00 ",0.59,0.74,5.41,10.33,4.00,7.64,"2012/05/01 20:00",1335902400
"01/05/2012  20:15:00 ",2.29,2.86,9.36,17.88,7.00,13.37,"2012/05/01 20:15",1335903300
"01/05/2012  20:30:00 ",0.31,0.39,4.53,8.65,5.00,9.55,"2012/05/01 20:30",1335904200
"01/05/2012  20:45:00 ",0.86,1.08,5.60,10.69,5.00,9.55,"2012/05/01 20:45",1335905100
"01/05/2012  21:00:00 ",0.19,0.24,4.15,7.93,4.00,7.64,"2012/05/01 21:00",1335906000
"01/05/2012  21:15:00 ",0.77,0.96,4.15,7.92,3.00,5.73,"2012/05/01 21:15",1335906900
"01/05/2012  21:30:00 ",0.32,0.40,4.11,7.85,4.00,7.64,"2012/05/01 21:30",1335907800
"01/05/2012  21:45:00 ",-0.27,-0.34,3.72,7.11,4.00,7.64,"2012/05/01 21:45",1335908700
"01/05/2012  22:00:00 ",0.62,0.77,5.45,10.42,4.00,7.64,"2012/05/01 22:00",1335909600
"01/05/2012  22:15:00 ",0.53,0.67,4.71,9.00,4.00,7.64,"2012/05/01 22:15",1335910500
"01/05/2012  22:30:00 ",0.15,0.19,4.12,7.86,4.00,7.64,"2012/05/01 22:30",1335911400
"01/05/2012  22:45:00 ",-0.11,-0.13,5.90,11.26,6.00,11.46,"2012/05/01 22:45",1335912300
"01/05/2012  23:00:00 ",-0.60,-0.74,5.66,10.80,7.00,13.37,"2012/05/01 23:00",1335913200
"01/05/2012  23:15:00 ",-0.13,-0.16,5.89,11.24,6.00,11.46,"2012/05/01 23:15",1335914100
"01/05/2012  23:30:00 ",-0.03,-0.04,5.01,9.57,5.00,9.55,"2012/05/01 23:30",1335915000
"01/05/2012  23:45:00 ",0.09,0.11,5.56,10.63,6.00,11.46,"2012/05/01 23:45",1335915900
"02/05/2012  00:00:00 ",0.10,0.12,5.46,10.42,5.00,9.55,"2012/05/02 00:00",1335916800
"02/05/2012  00:15:00 ",0.01,0.01,6.22,11.87,6.00,11.46,"2012/05/02 00:15",1335917700
"02/05/2012  00:30:00 ",-0.08,-0.10,5.78,11.04,6.00,11.46,"2012/05/02 00:30",1335918600
"02/05/2012  00:45:00 ",-0.18,-0.22,5.34,10.20,5.00,9.55,"2012/05/02 00:45",1335919500
"02/05/2012  01:00:00 ",1.28,1.60,158.43,302.61,0.00,0.00,"2012/05/02 01:00",1335920400
"02/05/2012  01:15:00 ",0.25,0.31,8.46,16.17,8.00,15.28,"2012/05/02 01:15",1335921300
"02/05/2012  01:30:00 ",-0.15,-0.19,5.57,10.63,6.00,11.46,"2012/05/02 01:30",1335922200
"02/05/2012  01:45:00 ",-0.23,-0.28,4.32,8.26,4.00,7.64,"2012/05/02 01:45",1335923100
"02/05/2012  02:00:00 ",-0.61,-0.76,4.00,7.63,5.00,9.55,"2012/05/02 02:00",1335924000
"02/05/2012  02:15:00 ",0.11,0.14,3.53,6.74,4.00,7.64,"2012/05/02 02:15",1335924900
"02/05/2012  02:30:00 ",0.09,0.12,4.30,8.21,4.00,7.64,"2012/05/02 02:30",1335925800
"02/05/2012  02:45:00 ",0.25,0.31,7.08,13.52,7.00,13.37,"2012/05/02 02:45",1335926700
"02/05/2012  03:00:00 ",0.48,0.60,8.57,16.36,9.00,17.19,"2012/05/02 03:00",1335927600
"02/05/2012  03:15:00 ",-0.05,-0.06,8.39,16.03,8.00,15.28,"2012/05/02 03:15",1335928500
"02/05/2012  03:30:00 ",-0.28,-0.34,8.12,15.51,8.00,15.28,"2012/05/02 03:30",1335929400
"02/05/2012  03:45:00 ",0.21,0.26,5.80,11.07,6.00,11.46,"2012/05/02 03:45",1335930300
"02/05/2012  04:00:00 ",0.10,0.12,4.74,9.06,5.00,9.55,"2012/05/02 04:00",1335931200
"02/05/2012  04:15:00 ",-1.00,-1.24,3.70,7.06,5.00,9.55,"2012/05/02 04:15",1335932100
"02/05/2012  04:30:00 ",0.15,0.18,5.52,10.55,6.00,11.46,"2012/05/02 04:30",1335933000
"02/05/2012  04:45:00 ",-0.26,-0.32,6.53,12.48,7.00,13.37,"2012/05/02 04:45",1335933900
"02/05/2012  05:00:00 ",-0.03,-0.04,7.75,14.80,8.00,15.28,"2012/05/02 05:00",1335934800
"02/05/2012  05:15:00 ",1.57,1.96,9.44,18.02,7.00,13.37,"2012/05/02 05:15",1335935700
"02/05/2012  05:30:00 ",1.08,1.34,11.19,21.37,10.00,19.10,"2012/05/02 05:30",1335936600
"02/05/2012  05:45:00 ",1.96,2.45,15.68,29.95,14.00,26.74,"2012/05/02 05:45",1335937500
"02/05/2012  06:00:00 ",4.88,6.10,20.88,39.88,16.00,30.56,"2012/05/02 06:00",1335938400
"02/05/2012  06:15:00 ",3.89,4.86,18.95,36.20,15.00,28.65,"2012/05/02 06:15",1335939300
"02/05/2012  06:30:00 ",6.66,8.33,19.99,38.19,13.00,24.83,"2012/05/02 06:30",1335940200
"02/05/2012  06:45:00 ",2.91,3.64,18.26,34.87,15.00,28.65,"2012/05/02 06:45",1335941100
"02/05/2012  07:00:00 ",4.49,5.61,19.11,36.50,15.00,28.65,"2012/05/02 07:00",1335942000
"02/05/2012  07:15:00 ",8.25,10.31,23.74,45.34,16.00,30.56,"2012/05/02 07:15",1335942900
"02/05/2012  07:30:00 ",9.07,11.33,27.16,51.88,18.00,34.38,"2012/05/02 07:30",1335943800
"02/05/2012  07:45:00 ",5.31,6.64,18.55,35.43,14.00,26.74,"2012/05/02 07:45",1335944700
"02/05/2012  08:00:00 ",6.32,7.91,22.67,43.30,17.00,32.47,"2012/05/02 08:00",1335945600
"02/05/2012  08:15:00 ",3.57,4.46,15.65,29.90,12.00,22.92,"2012/05/02 08:15",1335946500
"02/05/2012  08:30:00 ",4.40,5.49,16.27,31.07,12.00,22.92,"2012/05/02 08:30",1335947400
"02/05/2012  08:45:00 ",4.46,5.58,20.99,40.08,17.00,32.47,"2012/05/02 08:45",1335948300
"02/05/2012  09:00:00 ",7.39,9.24,26.79,51.17,20.00,38.20,"2012/05/02 09:00",1335949200
"02/05/2012  09:15:00 ",2.62,3.27,15.93,30.42,13.00,24.83,"2012/05/02 09:15",1335950100
"02/05/2012  09:30:00 ",1.59,1.99,14.38,27.47,12.00,22.92,"2012/05/02 09:30",1335951000
"02/05/2012  09:45:00 ",1.99,2.48,14.34,27.38,12.00,22.92,"2012/05/02 09:45",1335951900
"02/05/2012  10:00:00 ",1.40,1.75,9.62,18.38,9.00,17.19,"2012/05/02 10:00",1335952800
"02/05/2012  10:15:00 ",5.80,7.25,17.83,34.06,12.00,22.92,"2012/05/02 10:15",1335953700
"02/05/2012  10:30:00 ",3.06,3.83,13.76,26.27,11.00,21.01,"2012/05/02 10:30",1335954600
"02/05/2012  10:45:00 ",7.46,9.33,18.52,35.38,12.00,22.92,"2012/05/02 10:45",1335955500
"02/05/2012  11:00:00 ",5.03,6.29,13.47,25.73,8.00,15.28,"2012/05/02 11:00",1335956400
"02/05/2012  11:15:00 ",2.48,3.10,8.97,17.14,7.00,13.37,"2012/05/02 11:15",1335957300
"02/05/2012  11:30:00 ",5.35,6.69,14.03,26.80,9.00,17.19,"2012/05/02 11:30",1335958200
"02/05/2012  11:45:00 ",2.12,2.65,7.44,14.21,5.00,9.55,"2012/05/02 11:45",1335959100
"02/05/2012  12:00:00 ",4.38,5.48,12.41,23.71,8.00,15.28,"2012/05/02 12:00",1335960000
"02/05/2012  12:15:00 ",6.76,8.45,16.63,31.77,10.00,19.10,"2012/05/02 12:15",1335960900
"02/05/2012  12:30:00 ",2.95,3.69,9.98,19.07,7.00,13.37,"2012/05/02 12:30",1335961800
"02/05/2012  12:45:00 ",4.47,5.58,11.61,22.17,8.00,15.28,"2012/05/02 12:45",1335962700
"02/05/2012  13:00:00 ",4.03,5.04,10.49,20.04,6.00,11.46,"2012/05/02 13:00",1335963600
"02/05/2012  13:15:00 ",0.62,0.78,4.45,8.50,3.00,5.73,"2012/05/02 13:15",1335964500
"02/05/2012  13:30:00 ",4.14,5.18,10.58,20.20,7.00,13.37,"2012/05/02 13:30",1335965400
"02/05/2012  13:45:00 ",14.02,17.52,27.89,53.27,14.00,26.74,"2012/05/02 13:45",1335966300
"02/05/2012  14:00:00 ",8.18,10.22,18.79,35.88,11.00,21.01,"2012/05/02 14:00",1335967200
"02/05/2012  14:15:00 ",8.20,10.25,20.12,38.43,12.00,22.92,"2012/05/02 14:15",1335968100
"02/05/2012  14:30:00 ",5.90,7.38,17.30,33.04,11.00,21.01,"2012/05/02 14:30",1335969000
"02/05/2012  14:45:00 ",13.83,17.29,28.77,54.94,15.00,28.65,"2012/05/02 14:45",1335969900
"02/05/2012  15:00:00 ",10.29,12.86,26.62,50.84,17.00,32.47,"2012/05/02 15:00",1335970800
"02/05/2012  15:15:00 ",5.82,7.27,20.43,39.02,14.00,26.74,"2012/05/02 15:15",1335971700
"02/05/2012  15:30:00 ",20.76,25.94,40.27,76.92,19.00,36.29,"2012/05/02 15:30",1335972600
"02/05/2012  15:45:00 ",7.66,9.57,21.23,40.56,13.00,24.83,"2012/05/02 15:45",1335973500
"02/05/2012  16:00:00 ",10.95,13.69,27.45,52.42,16.00,30.56,"2012/05/02 16:00",1335974400
"02/05/2012  16:15:00 ",7.95,9.93,21.38,40.83,13.00,24.83,"2012/05/02 16:15",1335975300
"02/05/2012  16:30:00 ",6.72,8.41,21.28,40.65,14.00,26.74,"2012/05/02 16:30",1335976200
"02/05/2012  16:45:00 ",6.73,8.42,22.78,43.51,16.00,30.56,"2012/05/02 16:45",1335977100
"02/05/2012  17:00:00 ",12.22,15.27,31.95,61.03,20.00,38.20,"2012/05/02 17:00",1335978000
"02/05/2012  17:15:00 ",7.15,8.93,22.15,42.30,15.00,28.65,"2012/05/02 17:15",1335978900
"02/05/2012  17:30:00 ",9.34,11.68,25.92,49.51,17.00,32.47,"2012/05/02 17:30",1335979800
"02/05/2012  17:45:00 ",3.93,4.92,14.50,27.69,10.00,19.10,"2012/05/02 17:45",1335980700
"02/05/2012  18:00:00 ",2.30,2.88,13.90,26.55,12.00,22.92,"2012/05/02 18:00",1335981600
"02/05/2012  18:15:00 ",0.94,1.18,10.33,19.73,9.00,17.19,"2012/05/02 18:15",1335982500
"02/05/2012  18:30:00 ",2.65,3.31,14.10,26.94,11.00,21.01,"2012/05/02 18:30",1335983400
"02/05/2012  18:45:00 ",4.48,5.60,19.11,36.50,15.00,28.65,"2012/05/02 18:45",1335984300
"02/05/2012  19:00:00 ",2.02,2.53,13.26,25.32,11.00,21.01,"2012/05/02 19:00",1335985200
"02/05/2012  19:15:00 ",0.77,0.96,11.31,21.60,10.00,19.10,"2012/05/02 19:15",1335986100
"02/05/2012  19:30:00 ",1.42,1.78,12.35,23.59,11.00,21.01,"2012/05/02 19:30",1335987000
"02/05/2012  19:45:00 ",0.57,0.71,17.55,33.52,17.00,32.47,"2012/05/02 19:45",1335987900
"02/05/2012  20:00:00 ",0.90,1.13,10.17,19.43,9.00,17.19,"2012/05/02 20:00",1335988800
"02/05/2012  20:15:00 ",0.92,1.15,14.53,27.75,14.00,26.74,"2012/05/02 20:15",1335989700
"02/05/2012  20:30:00 ",2.17,2.71,12.83,24.50,11.00,21.01,"2012/05/02 20:30",1335990600
"02/05/2012  20:45:00 ",1.47,1.83,7.41,14.15,6.00,11.46,"2012/05/02 20:45",1335991500
"02/05/2012  21:00:00 ",0.77,0.96,8.72,16.65,8.00,15.28,"2012/05/02 21:00",1335992400
"02/05/2012  21:15:00 ",0.79,0.99,6.21,11.85,5.00,9.55,"2012/05/02 21:15",1335993300
"02/05/2012  21:30:00 ",0.88,1.11,7.17,13.70,6.00,11.46,"2012/05/02 21:30",1335994200
"02/05/2012  21:45:00 ",-0.01,-0.01,4.62,8.82,5.00,9.55,"2012/05/02 21:45",1335995100
"02/05/2012  22:00:00 ",-0.34,-0.43,3.41,6.51,3.00,5.73,"2012/05/02 22:00",1335996000
"02/05/2012  22:15:00 ",-0.13,-0.17,5.09,9.73,5.00,9.55,"2012/05/02 22:15",1335996900
"02/05/2012  22:30:00 ",0.19,0.23,3.72,7.11,4.00,7.64,"2012/05/02 22:30",1335997800
"02/05/2012  22:45:00 ",0.71,0.88,5.25,10.02,4.00,7.64,"2012/05/02 22:45",1335998700
"02/05/2012  23:00:00 ",0.81,1.02,4.84,9.25,4.00,7.64,"2012/05/02 23:00",1335999600
"02/05/2012  23:15:00 ",-0.22,-0.27,3.08,5.89,3.00,5.73,"2012/05/02 23:15",1336000500
"02/05/2012  23:30:00 ",-0.56,-0.70,2.33,4.45,3.00,5.73,"2012/05/02 23:30",1336001400
"02/05/2012  23:45:00 ",-0.16,-0.20,4.12,7.86,4.00,7.64,"2012/05/02 23:45",1336002300
"03/05/2012  00:00:00 ",-0.35,-0.44,3.47,6.63,3.00,5.73,"2012/05/03 00:00",1336003200
"03/05/2012  00:15:00 ",0.21,0.26,3.68,7.03,4.00,7.64,"2012/05/03 00:15",1336004100
"03/05/2012  00:30:00 ",0.05,0.06,3.59,6.86,4.00,7.64,"2012/05/03 00:30",1336005000
"03/05/2012  00:45:00 ",0.48,0.60,3.82,7.31,4.00,7.64,"2012/05/03 00:45",1336005900
"03/05/2012  01:00:00 ",1.54,1.93,159.02,303.73,0.00,0.00,"2012/05/03 01:00",1336006800
"03/05/2012  01:15:00 ",-0.17,-0.21,3.98,7.60,4.00,7.64,"2012/05/03 01:15",1336007700
"03/05/2012  01:30:00 ",-1.03,-1.28,2.16,4.12,3.00,5.73,"2012/05/03 01:30",1336008600
"03/05/2012  01:45:00 ",-0.37,-0.47,2.35,4.50,2.00,3.82,"2012/05/03 01:45",1336009500
"03/05/2012  02:00:00 ",-0.33,-0.41,2.25,4.30,2.00,3.82,"2012/05/03 02:00",1336010400
"03/05/2012  02:15:00 ",0.23,0.29,2.85,5.44,3.00,5.73,"2012/05/03 02:15",1336011300
"03/05/2012  02:30:00 ",1.18,1.47,5.10,9.74,4.00,7.64,"2012/05/03 02:30",1336012200
"03/05/2012  02:45:00 ",-0.37,-0.46,2.53,4.82,3.00,5.73,"2012/05/03 02:45",1336013100
"03/05/2012  03:00:00 ",0.08,0.10,2.55,4.86,3.00,5.73,"2012/05/03 03:00",1336014000
"03/05/2012  03:15:00 ",0.04,0.05,2.71,5.17,3.00,5.73,"2012/05/03 03:15",1336014900
"03/05/2012  03:30:00 ",-0.13,-0.17,2.68,5.12,3.00,5.73,"2012/05/03 03:30",1336015800
"03/05/2012  03:45:00 ",-0.60,-0.75,2.04,3.90,3.00,5.73,"2012/05/03 03:45",1336016700
"03/05/2012  04:00:00 ",-0.37,-0.46,0.96,1.84,1.00,1.91,"2012/05/03 04:00",1336017600
"03/05/2012  04:15:00 ",0.49,0.61,4.40,8.40,4.00,7.64,"2012/05/03 04:15",1336018500
"03/05/2012  04:30:00 ",3.10,3.87,9.43,18.02,6.00,11.46,"2012/05/03 04:30",1336019400
"03/05/2012  04:45:00 ",1.27,1.59,7.01,13.38,6.00,11.46,"2012/05/03 04:45",1336020300
"03/05/2012  05:00:00 ",9.12,11.40,18.51,35.36,10.00,19.10,"2012/05/03 05:00",1336021200
"03/05/2012  05:15:00 ",2.65,3.31,9.53,18.20,7.00,13.37,"2012/05/03 05:15",1336022100
"03/05/2012  05:30:00 ",2.14,2.68,10.59,20.22,9.00,17.19,"2012/05/03 05:30",1336023000
"03/05/2012  05:45:00 ",0.91,1.14,6.83,13.04,6.00,11.46,"2012/05/03 05:45",1336023900
"03/05/2012  06:00:00 ",0.73,0.91,9.26,17.68,8.00,15.28,"2012/05/03 06:00",1336024800
"03/05/2012  06:15:00 ",1.50,1.88,11.67,22.30,10.00,19.10,"2012/05/03 06:15",1336025700
"03/05/2012  06:30:00 ",2.39,2.98,10.37,19.80,8.00,15.28,"2012/05/03 06:30",1336026600
"03/05/2012  06:45:00 ",1.83,2.29,11.49,21.95,9.00,17.19,"2012/05/03 06:45",1336027500
"03/05/2012  07:00:00 ",2.81,3.51,11.40,21.78,8.00,15.28,"2012/05/03 07:00",1336028400
"03/05/2012  07:15:00 ",2.00,2.49,12.26,23.42,10.00,19.10,"2012/05/03 07:15",1336029300
"03/05/2012  07:30:00 ",26.05,32.56,54.36,103.83,28.00,53.48,"2012/05/03 07:30",1336030200
"03/05/2012  07:45:00 ",7.36,9.19,24.38,46.56,17.00,32.47,"2012/05/03 07:45",1336031100
"03/05/2012  08:00:00 ",13.26,16.57,30.48,58.21,17.00,32.47,"2012/05/03 08:00",1336032000
"03/05/2012  08:15:00 ",4.06,5.07,14.48,27.65,10.00,19.10,"2012/05/03 08:15",1336032900
"03/05/2012  08:30:00 ",9.13,11.41,26.28,50.20,17.00,32.47,"2012/05/03 08:30",1336033800
"03/05/2012  08:45:00 ",5.09,6.37,16.59,31.68,12.00,22.92,"2012/05/03 08:45",1336034700
"03/05/2012  09:00:00 ",28.01,35.02,55.40,105.81,27.00,51.57,"2012/05/03 09:00",1336035600
"03/05/2012  09:15:00 ",21.63,27.04,44.95,85.86,23.00,43.93,"2012/05/03 09:15",1336036500
"03/05/2012  09:30:00 ",13.68,17.10,34.37,65.65,20.00,38.20,"2012/05/03 09:30",1336037400
"03/05/2012  09:45:00 ",7.68,9.60,22.23,42.45,14.00,26.74,"2012/05/03 09:45",1336038300
"03/05/2012  10:00:00 ",25.91,32.39,52.48,100.24,26.00,49.66,"2012/05/03 10:00",1336039200
"03/05/2012  10:15:00 ",14.24,17.80,31.91,60.95,18.00,34.38,"2012/05/03 10:15",1336040100
"03/05/2012  10:30:00 ",11.98,14.97,27.69,52.88,16.00,30.56,"2012/05/03 10:30",1336041000
"03/05/2012  10:45:00 ",13.59,16.99,30.81,58.84,17.00,32.47,"2012/05/03 10:45",1336041900
"03/05/2012  11:00:00 ",9.27,11.59,25.76,49.20,17.00,32.47,"2012/05/03 11:00",1336042800
"03/05/2012  11:15:00 ",18.03,22.53,39.12,74.71,21.00,40.11,"2012/05/03 11:15",1336043700
"03/05/2012  11:30:00 ",13.53,16.91,29.39,56.13,15.00,28.65,"2012/05/03 11:30",1336044600
"03/05/2012  11:45:00 ",25.14,31.43,50.34,96.15,25.00,47.75,"2012/05/03 11:45",1336045500
"03/05/2012  12:00:00 ",53.84,67.30,86.01,164.28,32.00,61.12,"2012/05/03 12:00",1336046400
"03/05/2012  12:15:00 ",10.75,13.44,27.45,52.42,16.00,30.56,"2012/05/03 12:15",1336047300
"03/05/2012  12:30:00 ",9.38,11.72,24.14,46.10,15.00,28.65,"2012/05/03 12:30",1336048200
"03/05/2012  12:45:00 ",32.44,40.55,60.89,116.31,29.00,55.39,"2012/05/03 12:45",1336049100
"03/05/2012  13:00:00 ",4.22,5.28,12.51,23.88,9.00,17.19,"2012/05/03 13:00",1336050000
"03/05/2012  13:15:00 ",20.44,25.55,40.83,77.99,21.00,40.11,"2012/05/03 13:15",1336050900
"03/05/2012  13:30:00 ",15.52,19.40,31.50,60.16,15.00,28.65,"2012/05/03 13:30",1336051800
"03/05/2012  13:45:00 ",16.86,21.08,36.66,70.02,20.00,38.20,"2012/05/03 13:45",1336052700
"03/05/2012  14:00:00 ",20.46,25.57,38.35,73.25,18.00,34.38,"2012/05/03 14:00",1336053600
"03/05/2012  14:15:00 ",14.35,17.94,29.65,56.62,16.00,30.56,"2012/05/03 14:15",1336054500
"03/05/2012  14:30:00 ",24.78,30.97,45.04,86.02,20.00,38.20,"2012/05/03 14:30",1336055400
"03/05/2012  14:45:00 ",15.31,19.14,34.98,66.82,20.00,38.20,"2012/05/03 14:45",1336056300
"03/05/2012  15:00:00 ",29.96,37.45,52.74,100.73,23.00,43.93,"2012/05/03 15:00",1336057200
"03/05/2012  15:15:00 ",14.79,18.48,31.45,60.07,16.00,30.56,"2012/05/03 15:15",1336058100
"03/05/2012  15:30:00 ",40.43,50.53,68.31,130.47,28.00,53.48,"2012/05/03 15:30",1336059000
"03/05/2012  15:45:00 ",32.85,41.06,62.10,118.62,29.00,55.39,"2012/05/03 15:45",1336059900
"03/05/2012  16:00:00 ",32.55,40.69,59.47,113.59,26.00,49.66,"2012/05/03 16:00",1336060800
"03/05/2012  16:15:00 ",21.59,26.99,42.22,80.63,20.00,38.20,"2012/05/03 16:15",1336061700
"03/05/2012  16:30:00 ",37.33,46.67,68.08,130.04,31.00,59.21,"2012/05/03 16:30",1336062600
"03/05/2012  16:45:00 ",28.00,35.00,53.13,101.49,25.00,47.75,"2012/05/03 16:45",1336063500
"03/05/2012  17:00:00 ",29.96,37.45,55.24,105.51,25.00,47.75,"2012/05/03 17:00",1336064400
"03/05/2012  17:15:00 ",25.79,32.24,54.51,104.11,29.00,55.39,"2012/05/03 17:15",1336065300
"03/05/2012  17:30:00 ",27.14,33.93,56.19,107.32,29.00,55.39,"2012/05/03 17:30",1336066200
"03/05/2012  17:45:00 ",12.43,15.54,31.57,60.29,20.00,38.20,"2012/05/03 17:45",1336067100
"03/05/2012  18:00:00 ",30.34,37.93,62.47,119.31,32.00,61.12,"2012/05/03 18:00",1336068000
"03/05/2012  18:15:00 ",15.73,19.66,39.77,75.95,24.00,45.84,"2012/05/03 18:15",1336068900
"03/05/2012  18:30:00 ",15.90,19.87,40.33,77.03,24.00,45.84,"2012/05/03 18:30",1336069800
"03/05/2012  18:45:00 ",18.15,22.69,45.03,86.01,27.00,51.57,"2012/05/03 18:45",1336070700
"03/05/2012  19:00:00 ",8.47,10.59,30.77,58.77,23.00,43.93,"2012/05/03 19:00",1336071600
"03/05/2012  19:15:00 ",19.09,23.86,48.38,92.41,29.00,55.39,"2012/05/03 19:15",1336072500
"03/05/2012  19:30:00 ",11.59,14.49,35.63,68.05,24.00,45.84,"2012/05/03 19:30",1336073400
"03/05/2012  19:45:00 ",5.62,7.03,23.37,44.64,17.00,32.47,"2012/05/03 19:45",1336074300
"03/05/2012  20:00:00 ",8.93,11.16,29.91,57.13,21.00,40.11,"2012/05/03 20:00",1336075200
"03/05/2012  20:15:00 ",4.90,6.12,21.70,41.45,17.00,32.47,"2012/05/03 20:15",1336076100
"03/05/2012  20:30:00 ",11.14,13.93,33.52,64.01,23.00,43.93,"2012/05/03 20:30",1336077000
"03/05/2012  20:45:00 ",2.01,2.51,12.48,23.84,10.00,19.10,"2012/05/03 20:45",1336077900
"03/05/2012  21:00:00 ",2.86,3.57,10.05,19.20,7.00,13.37,"2012/05/03 21:00",1336078800
"03/05/2012  21:15:00 ",3.30,4.13,14.11,26.95,11.00,21.01,"2012/05/03 21:15",1336079700
"03/05/2012  21:30:00 ",1.42,1.77,9.72,18.57,9.00,17.19,"2012/05/03 21:30",1336080600
"03/05/2012  21:45:00 ",2.13,2.66,9.85,18.82,8.00,15.28,"2012/05/03 21:45",1336081500
"03/05/2012  22:00:00 ",0.86,1.07,10.32,19.70,9.00,17.19,"2012/05/03 22:00",1336082400
"03/05/2012  22:15:00 ",0.50,0.63,8.29,15.83,7.00,13.37,"2012/05/03 22:15",1336083300
"03/05/2012  22:30:00 ",0.76,0.95,7.21,13.78,6.00,11.46,"2012/05/03 22:30",1336084200
"03/05/2012  22:45:00 ",0.86,1.08,8.50,16.24,8.00,15.28,"2012/05/03 22:45",1336085100
"03/05/2012  23:00:00 ",0.37,0.46,9.53,18.21,10.00,19.10,"2012/05/03 23:00",1336086000
"03/05/2012  23:15:00 ",1.63,2.04,9.24,17.64,7.00,13.37,"2012/05/03 23:15",1336086900
"03/05/2012  23:30:00 ",0.75,0.93,10.39,19.85,9.00,17.19,"2012/05/03 23:30",1336087800
"03/05/2012  23:45:00 ",0.23,0.28,9.87,18.85,10.00,19.10,"2012/05/03 23:45",1336088700
"04/05/2012  00:00:00 ",2.47,3.08,16.25,31.04,14.00,26.74,"2012/05/04 00:00",1336089600
"04/05/2012  00:15:00 ",-0.51,-0.63,6.70,12.79,8.00,15.28,"2012/05/04 00:15",1336090500
"04/05/2012  00:30:00 ",0.19,0.23,6.60,12.61,7.00,13.37,"2012/05/04 00:30",1336091400
"04/05/2012  00:45:00 ",-0.38,-0.48,4.43,8.46,4.00,7.64,"2012/05/04 00:45",1336092300
"04/05/2012  01:00:00 ",1.86,2.32,163.12,311.55,0.00,0.00,"2012/05/04 01:00",1336093200
"04/05/2012  01:15:00 ",-0.65,-0.81,9.07,17.32,10.00,19.10,"2012/05/04 01:15",1336094100
"04/05/2012  01:30:00 ",-0.73,-0.92,8.36,15.97,9.00,17.19,"2012/05/04 01:30",1336095000
"04/05/2012  01:45:00 ",0.43,0.54,7.22,13.79,7.00,13.37,"2012/05/04 01:45",1336095900
"04/05/2012  02:00:00 ",-0.11,-0.13,2.93,5.60,3.00,5.73,"2012/05/04 02:00",1336096800
"04/05/2012  02:15:00 ",-0.13,-0.17,2.89,5.52,3.00,5.73,"2012/05/04 02:15",1336097700
"04/05/2012  02:30:00 ",1.03,1.28,4.67,8.92,4.00,7.64,"2012/05/04 02:30",1336098600
"04/05/2012  02:45:00 ",-0.76,-0.94,2.61,4.99,4.00,7.64,"2012/05/04 02:45",1336099500
"04/05/2012  03:00:00 ",1.12,1.40,4.37,8.35,3.00,5.73,"2012/05/04 03:00",1336100400
"04/05/2012  03:15:00 ",-0.08,-0.10,3.24,6.18,3.00,5.73,"2012/05/04 03:15",1336101300
"04/05/2012  03:30:00 ",-0.27,-0.33,3.73,7.12,4.00,7.64,"2012/05/04 03:30",1336102200
"04/05/2012  03:45:00 ",-0.14,-0.17,3.53,6.73,4.00,7.64,"2012/05/04 03:45",1336103100
"04/05/2012  04:00:00 ",2.34,2.93,7.30,13.94,5.00,9.55,"2012/05/04 04:00",1336104000
"04/05/2012  04:15:00 ",1.80,2.25,6.30,12.03,4.00,7.64,"2012/05/04 04:15",1336104900
"04/05/2012  04:30:00 ",3.00,3.75,12.44,23.77,9.00,17.19,"2012/05/04 04:30",1336105800
"04/05/2012  04:45:00 ",0.71,0.89,6.32,12.08,5.00,9.55,"2012/05/04 04:45",1336106700
"04/05/2012  05:00:00 ",1.71,2.13,10.80,20.63,9.00,17.19,"2012/05/04 05:00",1336107600
"04/05/2012  05:15:00 ",3.95,4.93,13.56,25.90,10.00,19.10,"2012/05/04 05:15",1336108500
"04/05/2012  05:30:00 ",5.83,7.29,16.90,32.28,11.00,21.01,"2012/05/04 05:30",1336109400
"04/05/2012  05:45:00 ",7.15,8.94,18.88,36.07,12.00,22.92,"2012/05/04 05:45",1336110300
"04/05/2012  06:00:00 ",10.02,12.53,26.73,51.05,17.00,32.47,"2012/05/04 06:00",1336111200
"04/05/2012  06:15:00 ",7.00,8.75,21.05,40.20,14.00,26.74,"2012/05/04 06:15",1336112100
"04/05/2012  06:30:00 ",22.16,27.70,47.86,91.41,26.00,49.66,"2012/05/04 06:30",1336113000
