DateTime,UnixTime,SpacesOccupied
"2013/04/01 05:51",1364795460,10
"2013/04/01 05:52",1364795520,10
"2013/04/01 05:52",1364795520,10
"2013/04/01 05:53",1364795580,10
"2013/04/01 05:53",1364795580,10
"2013/04/01 05:54",1364795640,10
"2013/04/01 05:54",1364795640,10
"2013/04/01 05:55",1364795700,10
"2013/04/01 05:55",1364795700,10
"2013/04/01 05:56",1364795760,10
"2013/04/01 05:56",1364795760,10
"2013/04/01 05:57",1364795820,10
"2013/04/01 05:57",1364795820,10
"2013/04/01 05:58",1364795880,10
"2013/04/01 05:58",1364795880,10
"2013/04/01 05:59",1364795940,10
"2013/04/01 05:59",1364795940,10
"2013/04/01 06:00",1364796000,10
"2013/04/01 06:00",1364796000,10
"2013/04/01 06:01",1364796060,10
"2013/04/01 06:01",1364796060,10
"2013/04/01 06:02",1364796120,10
"2013/04/01 06:02",1364796120,10
"2013/04/01 06:03",1364796180,10
"2013/04/01 06:03",1364796180,10
"2013/04/01 06:04",1364796240,10
"2013/04/01 06:04",1364796240,10
"2013/04/01 06:05",1364796300,10
"2013/04/01 06:05",1364796300,10
"2013/04/01 06:06",1364796360,10
"2013/04/01 06:06",1364796360,10
"2013/04/01 06:07",1364796420,10
"2013/04/01 06:07",1364796420,10
"2013/04/01 06:08",1364796480,10
"2013/04/01 06:08",1364796480,10
"2013/04/01 06:09",1364796540,10
